date,ticker,name,close,change,volume,indiv,organ,frgn,foreign_ratio,open,high,low,amount,marcap,shares
20240603,001020,페이퍼코리아,4205,15,7592,,9,-192,0.05,4195,4210,4180,31924360,149683963710,35596662
20240603,001040,CJ,133900,-4000,135065,,-29710,18372,12.82,138100,138100,132100,18085203500,3906800032200,29176998
20240603,001045,CJ우,63000,-300,4711,,180,-7,8.23,63500,63500,60500,296793000,142394049000,2260223
20240603,00104K,CJ4우(전환),93000,-4300,9992,,-1494,-4365,4.16,97300,97300,93000,929256000,393065616000,4226512
20240603,001060,JW중외제약,29650,950,183694,,2159,32823,9.69,29100,30550,28900,5446527100,690427824500,23285930
20240603,001065,JW중외제약우,29750,1050,341,,0,19,0.02,28650,29750,28650,10144750,10173042250,341951
20240603,001067,JW중외제약2우B,58900,100,3,,0,0,0.15,59000,59000,58900,176700,12367409700,209973
20240603,001070,대한방직,6640,60,2808,,3,-49,0.29,6540,6690,6540,18645120,35192000000,5300000
20240603,001080,만호제강,4500,0,0,,0,0,0.94,4500,4500,4500,0,158017320000,35114960
20240603,001120,LX인터내셔널,32450,1100,948231,,16299,-15383,21.69,31750,33700,31750,30770095950,1257762000000,38760000
20240603,001130,대한제분,13730,240,13170,,-20,-28,8.95,13510,13810,13400,180824100,232037000000,16900000
20240603,001200,유진투자증권,4240,115,715987,,-28023,59460,6.95,4130,4375,4095,3035784880,410713612320,96866418
20240603,001210,금호전기,3720,-25,13196,,16,8324,0.79,3745,3745,3680,49089120,46038779520,12376016
20240603,001230,동국홀딩스,1875,58,325511,,-893,15390,13.11,1817,1886,1817,610333125,291576965625,155507715
20240603,001250,GS글로벌,2530,170,3007735,,32,432378,3.55,2365,2600,2365,7609569550,208810422920,82533764
20240603,001260,남광토건,6480,180,13548,,5,4242,0.31,6300,6490,6290,87791040,63715066560,9832572
20240603,001270,부국증권,24700,400,475,,113,-34,1.25,24100,24800,24100,11732500,256136184200,10369886
20240603,001275,부국증권우,20950,-100,1517,,0,0,12.84,20800,21000,20800,31781150,62850000000,3000000
20240603,001290,상상인증권,653,-1,26192,,13,-528,0.34,651,660,646,17103376,70744139360,108337120
20240603,001340,PKC,12820,1080,3114319,,4569,178965,2.4,12100,13150,12060,39925569580,577260100980,45028089
20240603,001360,삼성제약,1633,8,177902,,-499,46551,5.06,1625,1644,1610,290513966,153766675007,94162079
20240603,001380,SG글로벌,3702,74,50201,,23,37780,2.44,3664,3702,3598,185844102,83228626842,22482071
20240603,001390,KG케미칼,5200,180,399221,,-1498,81600,6.83,5070,5250,5030,2075949200,345298907200,66403636
20240603,001420,태원물산,4460,10,3636,,3,-1885,2.34,4450,4460,4420,16216560,33896000000,7600000
20240603,001430,세아베스틸지주,22850,50,53156,,-8584,2133,9.66,22750,22950,22550,1214614600,819449419150,35862119
20240603,001440,대한전선,16590,-120,6545454,,-109595,275413,8.44,16540,17260,16320,108589081860,3251517167640,195992596
20240603,001450,현대해상,33150,350,301456,,-17442,24682,37.88,32950,33250,32550,9993266400,2825979487500,85248250
20240603,001460,BYC,35550,-500,3272,,-262,-143,3.25,36050,36500,35550,116319600,222050632500,6246150
20240603,001465,BYC우,15200,-100,1886,,0,0,0.0,15390,15390,15180,28667200,32738520000,2153850
20240603,001470,삼부토건,1639,3,3037278,,-261,-652375,6.4,1647,1662,1615,4978098642,376448509536,229681824
20240603,001500,현대차증권,7816,54,30094,,451,6870,3.04,7762,7842,7762,235214704,483287071904,61833044
20240603,001510,SK증권,1143,4,248326,,-38201,-73047,5.79,1139,1155,1139,283836618,264370282155,231295085
20240603,001515,SK증권우,4120,-20,1895,,0,0,0.22,4150,4220,4110,7807400,8059778840,1956257
20240603,001520,동양,1808,26,119641,,4445,-38008,4.53,1782,1810,1780,216310928,193676633856,107122032
20240603,001525,동양우,10840,-140,71,,0,0,0.29,10960,10960,10820,769640,2846746600,262615
20240603,001527,동양2우B,22760,1140,204,,0,0,0.0,21780,22760,21620,4643040,4681845800,205705
20240603,001530,DI동일,23014,274,58211,,110,8985,3.74,22786,23014,22695,1339667954,476749301694,20715621
20240603,001550,조비,12500,90,9682,,2,1975,0.56,12410,12580,12410,121025000,64902987500,5192239
20240603,001560,제일연마,8440,-110,12260,,-154,413,4.41,8480,9100,8370,103474400,64144000000,7600000
20240603,001570,금양,81600,-1700,340631,,2935,-87777,14.24,83500,83900,81300,27795489600,5219723193600,63967196
20240603,001620,케이비아이동국실업,3130,75,71975,,48491,8505,0.81,3075,3165,3075,225281750,69669436780,22258606
20240603,001630,종근당홀딩스,56500,0,3503,,-2077,580,5.52,56500,56900,55800,197919500,283057146500,5009861
20240603,001680,대상,23950,450,240961,,24909,8585,17.7,23650,24200,23200,5771015950,829820198750,34648025
20240603,001685,대상우,18930,50,8150,,107,1031,3.87,18880,19240,18730,154279500,25938321390,1370223
20240603,001720,신영증권,74000,1200,15327,,2379,2214,7.09,72800,74700,71900,1134198000,1216560000000,16440000
20240603,001740,SK네트웍스,5110,60,1171087,,105032,67544,16.77,5010,5170,5010,5984254570,1025034772790,200593889
20240603,001750,한양증권,11240,240,13679,,-91,-336,6.48,11150,11300,11010,153751960,169830622640,15109486
20240603,001755,한양증권우,13320,0,337,,0,0,0.14,13320,13320,13220,4488840,6298628400,472870
20240603,001770,SHD,17040,40,4167,,3,232,0.0,16870,17410,16830,71005680,20701521120,1214878
20240603,001780,알루코,3115,15,498817,,-460,50129,1.62,3090,3135,3085,1553814955,301625861180,96830132
20240603,001790,대한제당,3125,35,308083,,4726,109131,2.64,3090,3145,3090,962759375,269505984375,86241915
20240603,001795,대한제당우,2880,-10,26771,,0,-321,4.36,2890,2900,2865,77100480,18670348800,6482760
20240603,001800,오리온홀딩스,14830,-70,32633,,3507,-3538,7.08,14920,14930,14800,483947390,892123149160,60156652
20240603,001820,삼화콘덴서,44350,600,61483,,-3553,-387,8.37,43750,44400,43600,2726771050,461018250000,10395000
20240603,001940,KISCO홀딩스,20300,200,15887,,-979,2087,5.57,20100,20450,19990,322506100,287780514000,14176380
20240603,002020,코오롱,16250,90,11958,,-41,390,7.57,16170,16280,16150,194317500,209749800000,12907680
20240603,002025,코오롱우,13350,240,1645,,0,14,5.79,13240,13350,13110,21960750,15491833950,1160437
20240603,002030,아세아,245500,1500,4301,,837,93,7.86,245500,245500,234000,1055895500,505448166000,2058852
20240603,002070,비비안,18381,99,1681,,1,-2374,0.32,18479,18519,18163,30898461,88261885800,4801800
20240603,002100,경농,10070,120,28603,,-74,9879,0.84,9990,10070,9940,288032210,196592330250,19522575
20240603,002140,고려산업,3285,65,139604,,-24,38919,1.3,3230,3305,3205,458599140,81926011125,24939425
20240603,002150,도화엔지니어링,7850,0,314326,,-406,-10957,0.65,7810,7940,7800,2467459100,264702000000,33720000
20240603,002170,SYTS,49850,-150,8286,,955,338,3.12,50000,50400,49800,413057100,149550000000,3000000
20240603,002200,한국수출포장,2590,25,33684,,-14,3325,2.72,2590,2595,2565,87241560,86764847190,33499941
20240603,002210,동성제약,5060,30,20928,,212,-2124,3.85,5030,5060,5000,105895680,488894705420,96619507
20240603,002220,한일철강,2420,30,17392,,15,-168,0.39,2390,2470,2390,42088640,64607853200,26697460
20240603,002240,고려제강,21116,741,49519,,-30,1998,8.07,20375,21671,20375,1045643204,570132000000,27000000
20240603,002310,아세아제지,8160,30,98673,,26161,17035,6.54,8080,8180,8080,805171680,321908001600,39449510
20240603,002320,한진,19630,360,39210,,-518,12540,6.86,19300,19740,19300,769692300,304630432080,15518616
20240603,002350,넥센타이어,8140,-150,45651,,-2571,-10240,6.58,8280,8280,8130,371599140,795016518780,97667877
20240603,002355,넥센타이어1우B,3300,35,5757,,0,-2165,5.71,3270,3300,3255,18998100,21450000000,6500000
20240603,002360,SH에너지화학,7090,1010,4297044,,10217,-664132,31.87,6080,7260,6070,30466041960,78793814570,11113373
20240603,002380,KCC,301000,7000,22171,,2877,1687,15.6,294500,304500,290500,6673471000,2586461696000,8592896
20240603,002390,한독,15800,220,191867,,-1019,5111,2.41,15510,16100,15120,3031498600,217463821400,13763533
20240603,002410,범양건영,1422,0,49386,,0,-2341,0.28,1422,1445,1401,70226892,39076304040,27479820
20240603,002420,세기상사,8600,800,221560,,340,9827,1.36,7800,9080,7800,1905416000,268043802400,31167884
20240603,002450,삼익악기,1213,12,187565,,1529,-68846,1.84,1216,1216,1202,227516345,109813999895,90530915
20240603,002460,HS화성,9650,10,8234,,210,-3792,2.03,9660,9670,9630,79458100,97947500000,10150000
20240603,002600,조흥,175000,1000,42,,-18,0,0.0,173400,175600,173000,7350000,105000000000,600000
20240603,002620,제일파마홀딩스,10320,100,3862,,-2,-733,9.7,10200,10350,10200,39855840,164845023600,15973355
20240603,002630,오리엔트바이오,1054,8,60741,,4,11766,0.24,1046,1058,1042,64021014,62493243108,59291502
20240603,002690,동일제강,1776,-3,14244,,11,-24,0.34,1779,1792,1770,25297344,36053439360,20300360
20240603,002700,신일전자,1736,40,708774,,-12,92041,1.75,1728,1755,1707,1230431664,118998496456,68547521
20240603,002710,TCC스틸,47450,-1100,177631,,2419,-27976,6.03,49850,49900,47000,8428590950,1243839922650,26213697
20240603,002720,국제약품,4795,50,110541,,-93,18825,4.17,4765,4850,4700,530044095,101461394440,21159832
20240603,002760,보락,1137,6,79068,,-58,3195,0.55,1130,1147,1125,89900316,68106300000,59900000
20240603,002780,진흥기업,906,1,383764,,-1827,65279,0.94,898,912,890,347690184,131797400970,145471745
20240603,002785,진흥기업우B,4170,100,13,,0,0,0.12,4070,4195,4070,54210,3574599060,857218
20240603,002787,진흥기업2우B,12450,0,13,,0,0,0.16,12440,12450,12440,161850,3670359600,294808
20240603,002790,아모레퍼시픽홀딩스,35750,-2500,539728,,-108209,-39087,9.93,38600,38600,35500,19295276000,2733379935000,76458180
20240603,002795,아모레퍼시픽홀딩스우,12620,-310,18576,,546,7301,37.63,13000,13150,12440,234429120,80530390640,6381172
20240603,00279K,아모레퍼시픽홀딩스3우C,23700,-1000,14804,,-6242,210,2.79,25000,25300,23600,350854800,168085140000,7092200
20240603,002810,삼영무역,13500,320,7144,,1080,1324,18.57,13250,13500,13200,96444000,249303798000,18466948
20240603,002820,SUN&L,2840,10,42742,,6,1053,0.61,2785,2865,2785,121387280,34259499360,12063204
20240603,002840,미원상사,201500,0,3706,,3,931,2.92,201500,202000,198400,746759000,906750000000,4500000
20240603,002870,신풍,896,-5,269399,,7644,48132,0.76,906,907,875,241381504,31322995200,34958700
20240603,002880,디와이에이,1240,-18,148283,,19,-13673,3.21,1243,1276,1226,183870920,57999753800,46773995
20240603,002900,TYM,4520,95,78581,,-28,14419,4.75,4410,4535,4410,355186120,187128000000,41400000
20240603,002920,유성기업,2640,10,28974,,13,-7778,9.94,2635,2650,2610,76491360,68501400000,25947500
20240603,002960,한국쉘석유,297500,3000,7137,,38,2667,58.6,293000,303500,293000,2123257500,386750000000,1300000
20240603,002990,금호건설,3955,20,17498,,776,-1626,3.86,3955,3960,3925,69204590,147363197170,37259974
20240603,002995,금호건설우,10200,190,848,,0,0,0.0,10080,10200,10080,8649600,2981113200,292266
20240603,003000,부광약품,5274,28,83232,,-75,-791,4.9,5246,5328,5246,438965568,520357474854,98664671
20240603,003010,혜인,5490,170,2925419,,6,19037,3.32,5330,5950,5330,16060550310,69792981030,12712747
20240603,003030,세아제강지주,219500,8500,13997,,1178,1508,9.85,210500,226500,210000,3072341500,909093711500,4141657
20240603,003060,에이프로젠바이오로직스,1140,-58,655646,,71,-21343,0.51,1199,1223,1136,747436440,18227821380,15989317
20240603,003070,코오롱글로벌,9320,400,367057,,-343,4024,0.49,8920,9700,8750,3420971240,236951297880,25423959
20240603,003075,코오롱글로벌우,13730,400,10912,,0,-3,0.1,13500,13800,13120,149821760,10170319010,740737
20240603,003080,SB성보,3005,30,30520,,-1013,1605,0.47,2970,3005,2970,91712600,60160100000,20020000
20240603,003090,대웅,16330,-90,59653,,2500,-6881,5.71,16440,16940,16260,974133490,949458533400,58141980
20240603,003120,일성아이에스,19050,0,7916,,0,-690,0.98,19050,20050,18950,150799800,253365000000,13300000
20240603,003160,디아이,19810,-1190,2959768,,18759,-119082,9.17,20850,21550,19150,58633004080,560623000000,28300000
20240603,003200,일신방직,8760,130,28387,,2646,11689,7.77,8680,8820,8630,248670120,201129600000,22960000
20240603,003220,대원제약,14580,50,41366,,-912,12657,15.37,14550,14650,14530,603116280,326994160140,22427583
20240603,003230,삼양식품,587000,58000,275536,,15486,-8180,13.25,553000,604000,547000,161739632000,4421879805000,7533015
20240603,003240,태광산업,654000,7000,274,,3,62,5.64,650000,655000,647000,179196000,728163600000,1113400
20240603,003280,흥아해운,2430,120,27474213,,1847,-88016,0.92,2460,2650,2425,66762337590,584232504570,240424899
20240603,003300,한일홀딩스,13250,-240,46769,,-1426,7206,2.87,13490,13570,12550,619689250,408516633000,30831444
20240603,003350,한국화장품제조,11300,320,1557605,,22796,12427,4.08,11080,11420,10280,17600936500,256058000000,22660000
20240603,003460,유화증권,2230,25,125336,,-159,-7461,0.86,2225,2230,2210,279499280,126446385450,56702415
20240603,003465,유화증권우,2210,-10,14574,,0,0,0.0,2200,2210,2190,32208540,38622899250,17476425
20240603,003470,유안타증권,2740,5,100079,,-9021,30561,64.26,2740,2765,2720,274216460,527943479480,192680102
20240603,003475,유안타증권우,2885,-5,5119,,104,-2,0.25,2875,2900,2875,14768315,36960802450,12811370
20240603,003480,한진중공업홀딩스,3790,190,175623,,-41,14778,1.43,3615,3875,3580,665611170,111917987480,29529812
20240603,003490,대한항공,21450,600,696871,,175077,169015,16.37,21100,21450,21050,14947882950,7898333178450,368220661
20240603,003495,대한항공우,23000,100,1941,,0,53,0.99,23900,23900,22550,44643000,25548262000,1110794
20240603,003520,영진약품,2105,55,299465,,3389,2744,2.9,2070,2170,2055,630373825,384989198755,182892731
20240603,003530,한화투자증권,3315,70,795933,,-9816,107884,6.42,3245,3340,3245,2638517895,711225874125,214547775
20240603,003535,한화투자증권우,7150,240,9237,,0,0,0.52,6910,7210,6910,66044550,34320000000,4800000
20240603,003540,대신증권,15350,260,92369,,39507,8631,10.77,15100,15640,15100,1417864150,731675034100,47666126
20240603,003545,대신증권우,14600,70,39056,,-18,-2440,10.68,14530,14650,14510,570217600,355996676400,24383334
20240603,003547,대신증권2우B,14060,0,21631,,0,1662,4.29,14060,14110,14020,304131860,135069723960,9606666
20240603,003550,LG,81700,400,154536,,28079,-8396,35.12,81300,82200,81200,12625591200,12352386726800,151192004
20240603,003555,LG우,61500,100,5390,,237,-75,48.22,61400,61500,61100,331485000,185188738500,3011199
20240603,003570,SNT다이내믹스,19710,530,98139,,-427,-64,5.97,19710,19880,18740,1934319690,655410657870,33252697
20240603,003580,HLB글로벌,4565,-185,278891,,-373,15794,3.97,4770,4800,4550,1273137415,231278900325,50663505
20240603,003610,방림,2415,25,141349,,23,-3807,0.0,2415,2440,2360,341357835,77547528870,32110778
20240603,003620,KG모빌리티,5802,22,167834,,-11579,-2304,24.78,5780,5876,5748,973772868,1174179239424,202374912
20240603,003650,미창석유,82900,3200,37215,,-507,648,34.03,79700,91000,79400,3085123500,144218808800,1739672
20240603,003670,포스코퓨처엠,247175,4362,346244,,10910,7796,9.21,246205,257352,242813,85582860700,21985281928500,88946220
20240603,003680,한성기업,9560,1850,2758371,,2687,7217,3.92,7810,9940,7810,26370026760,59362963400,6209515
20240603,003690,코리안리,6849,-8,204027,,2100,24453,26.66,6857,6882,6798,1397380923,1210362341319,176721031
20240603,003720,삼영,3635,235,884687,,14424,111249,2.56,3430,3770,3420,3215837245,123590000000,34000000
20240603,003780,진양산업,6350,-20,47226,,-37,8712,1.74,6320,6390,6300,299885100,82550000000,13000000
20240603,003830,대한화섬,111900,600,113,,1,-7,0.24,110900,112000,110600,12644700,148603200000,1328000
20240603,003850,보령,10340,60,100145,,-2810,1255,9.4,10290,10570,10280,1035499300,887039720380,85787207
20240603,003920,남양유업,49650,150,13160,,154,-100,7.24,50300,50300,48600,653394000,281686643550,5673447
20240603,003925,남양유업우,36050,-1100,12830,,0,-444,40.45,37150,37150,36000,462521500,68175921450,1891149
20240603,003960,사조대림,43900,400,18985,,-3408,1504,4.85,43800,44250,43200,833441500,402320101300,9164467
20240603,004000,롯데정밀화학,47850,-100,39459,,7345,-12443,20.64,48200,48200,47500,1888113150,1234530000000,25800000
20240603,004020,현대제철,30250,600,271160,,13801,8042,23.13,29850,30500,29850,8202590000,4036734996250,133445785
20240603,004060,SG세계물산,4030,10,36533,,-219,-5327,0.57,4000,4080,4000,147227990,81577258880,20242496
20240603,004080,신흥,14690,40,895,,7,-14,0.08,14580,14970,14580,13147550,136617000000,9300000
20240603,004090,한국석유,17950,4140,7056561,,1770,92284,2.67,13890,17950,13850,126665269950,227859454000,12694120
20240603,004100,태양금속,2575,-15,431298,,-557,-44984,2.08,2590,2645,2575,1110592350,94502500000,36700000
20240603,004105,태양금속우,5050,-110,48156,,0,-40,5.07,5160,5230,5010,243187800,16665000000,3300000
20240603,004140,동방,2990,650,32527984,,8414,225905,3.95,2385,3040,2345,97258672160,143435580340,47971766
20240603,004150,한솔홀딩스,2720,-5,30913,,1993,-5844,7.52,2730,2740,2710,84083360,111592406400,41026620
20240603,004170,신세계,164800,1600,30789,,189,-7678,18.43,165300,166000,162500,5074027200,1556565828800,9445181
20240603,004250,NPC,5050,65,222700,,-1986,2520,1.3,5040,5090,4995,1124635000,185436000000,36720000
20240603,004255,NPC우,2725,25,4498,,0,-35,1.51,2695,2725,2695,12257050,14388000000,5280000
20240603,004270,남성,14318,-48,7190,,19,-2679,0.09,14310,14588,14278,102946420,65291912704,4560128
20240603,004310,현대약품,3670,25,24721,,-31,-4943,1.38,3650,3690,3640,90726070,117440000000,32000000
20240603,004360,세방,12300,280,54112,,101,19110,7.94,12000,12440,12000,665577600,235121916900,19115603
20240603,004365,세방우,7700,50,57774,,-36,201,14.46,7650,7730,7600,444859800,28407225000,3689250
20240603,004370,농심,468000,8500,48190,,8606,-11931,19.9,467000,476500,458000,22552920000,2846676456000,6082642
20240603,004380,삼익THK,16824,248,37417,,-3,16568,35.45,16471,16837,16471,629503608,348256800000,20700000
20240603,004410,서울식품,1820,-10,454512,,197,35782,1.12,1820,1840,1790,827211840,71808123660,39455013
20240603,004415,서울식품우,17240,40,44,,0,0,0.18,17320,17320,17240,758560,3835038000,222450
20240603,004430,송원산업,13090,50,30474,,-9231,3015,16.47,13040,13250,13040,398904660,314160000000,24000000
20240603,004440,삼일씨엔에스,4385,-10,26228,,-7451,2665,0.65,4360,4405,4350,115009780,55829587595,12731947
20240603,004450,삼화왕관,33950,650,1956,,1,-14,3.72,33350,34000,32850,66406200,73141167050,2154379
20240603,004490,세방전지,103700,1000,46835,,1279,10268,28.35,102600,104600,101200,4856789500,1437282000000,13860000
20240603,004540,깨끗한나라,2410,-20,155650,,19,-523,0.4,2425,2480,2350,375116500,89750070130,37240693
20240603,004545,깨끗한나라우,14000,-290,1270,,0,0,3.57,14410,14410,13830,17780000,5126240000,366160
20240603,004560,현대비앤지스틸,21200,350,111029,,-1539,30007,3.09,20800,21600,20800,2353814800,319670793200,15078811
20240603,004690,삼천리,95400,5900,114420,,4150,14915,7.15,89600,97700,89600,10915668000,345994525800,3626777
20240603,004700,조광피혁,50900,0,1702,,-523,253,0.4,51700,51700,50600,86631800,338441124200,6649138
20240603,004710,한솔테크닉스,5831,177,59978,,-773,9115,9.97,5713,5831,5645,349731718,309741652927,53119817
20240603,004720,팜젠사이언스,5420,130,51382,,-16,5277,2.34,5290,5420,5290,278490440,122786658300,22654365
20240603,004770,써니전자,1898,19,178449,,18,52874,1.54,1870,1904,1870,338696202,67393117324,35507438
20240603,004800,효성,46220,231,27774,,-640,-620,7.34,46528,46528,45603,1283714280,773741611540,16740407
20240603,004830,덕성,8160,30,236036,,22,43073,1.72,8130,8300,8120,1926053760,127948800000,15680000
20240603,004835,덕성우,12500,-90,7559,,0,73,0.93,12500,12720,12500,94487500,17400000000,1392000
20240603,004840,DRB동일,5630,80,67307,,13,20871,1.47,5550,5670,5360,378938410,108503409320,19272364
20240603,004870,티웨이홀딩스,2264,10,11222,,1,3645,0.74,2269,2297,2254,25406608,51240428272,22632698
20240603,004890,동일산업,43450,150,1722,,3,-332,2.31,43450,43900,43200,74820900,105375591750,2425215
20240603,004910,조광페인트,6770,250,23936,,9,-1001,0.93,6440,6770,6440,162046720,86656000000,12800000
20240603,004920,씨아이테크,1230,-46,227560,,-80,-76682,1.74,1289,1289,1213,279898800,64181242560,52179872
20240603,004960,한신공영,6840,40,6984,,-13,-884,4.59,6840,6880,6790,47770560,79143601680,11570702
20240603,004970,신라교역,10350,80,33886,,-2214,7037,3.39,10270,10370,10240,350720100,165600000000,16000000
20240603,004980,성신양회,8420,20,44687,,-45,6004,4.53,8410,8440,8380,376264540,206425334660,24516073
20240603,004985,성신양회우,12410,30,431,,0,-60,1.19,12550,12550,12350,5348710,9129354450,735645
20240603,004990,롯데지주,25750,-400,134339,,-14140,-57050,8.44,26150,26200,25700,3459229250,2566342232000,99663776
20240603,00499K,롯데지주우,35500,-100,1212,,1,30,0.13,35750,36000,34850,43026000,28598906500,805603
20240603,005010,휴스틸,4755,410,7329094,,123764,295374,2.1,4345,4920,4345,34849841970,267174296625,56188075
